word1,word2,label
clinicians,transmissions,1
reincorporation,defamation,1
pollett,collet,1
bromine,jeanne,0
whoa,dunno,1
taxidermist,rifts,0
loupe,rujith,0
kitts,grits,1
lough,ingredient,0
thieving,interleaving,1
hwa,krah,1
bow,mineau,1
determined,grimaldi,0
masochism,kasner,0
retz,burnett's,1
wertman,stiefvater,0
dhole,kol,1
purposefully,urdangarin,0
harl,sybron,0
koone,dominee,0
kelly,superhuman,0
southmark's,crossfield,0
tarots,o.s,1
balata,bimini,0
dena,melvina,1
schiller,biller,1
little-rock,neukam,0
angora,flora,1
gibe,imbibe,1
jaan,brann,1
attaches,ihde,0
translations,margaretten,0
smuggled,ames,0
bard,maillard,1
cleaveland,teressa,0
schaible,kable,1
neumiller,prego,0
baldini,cimini,1
bourget,rhett,1
revocation,frustration,1
bufe,humiliation,0
hutcherson,yetnikoff,0
vests,digests,1
prefered,responds,0
kibby,ergot,0
nardella,frisella,1
petrina,jobina,1
redecorate,burrower,0
consecrations,justifications,1
buie,crea,1
avenue's,chapman,0
yano,baltodano,1
corrigible,bufford,0
carbonneau,deadbeat,0
miyamori,mccrory,1
ezelle,bucknell,1
funck,stepmother,0
bayh,raye,1
kniss,kris,1
holaday,kruckeberg,0
crosse,stiffed,0
improvisation,colaianni,0
liter,holiday's,0
kay,se,1
moroccan,litigate,0
deprave,nave,1
quilali,caccavale,1
inundation,pollination,1
edithe,sprogus's,0
trusting,bomba,0
vive,szarek,0
flirts,reinstall,0
activation,constellation,1
keesee,achee,1
henri,tree,1
whitman's,righter,0
kate's,mates,1
allar,bodnar,1
olver,haugen,0
gsell,sheftel,1
spawning,alvino,0
conspire,prier,1
twined,blind,1
sanctification,deinstitutionalization,1
drainers,kashiwahara,0
mady,kroeger,0
mangano,lozano,1
sighting,slighting,1
diffley,hesler,0
gose,ghose,1
oddities,posing,0
chatterton,reenter,0
guier,guyer,1
roope,advanced,0
rawls,drawls,1
basquez,as,1
zuchowski,mankowski,1
overheat,wilmarth,0
impersonates,flatlands,0
maiorana,boccio,0
catano,balzano,1
slither,seddon,0
iliano,atilano,1
ludella,vandella,1
sacramento's,hornung,0
scenes,cuisines,1
florentina,elvina,1
falvey,maulden,0
amro,commercial's,0
oelschlager,neumeyer,0
jamu,screw,1
dorner,originations,0
relates,speights,1
nonexclusive,reclusive,1
mindlessly,molded,0
charcoal,soisson,0
calero,aero,1
bardon,salmeron,1
chairmanships,clings,0
squall,kaul,1
disabato,mato,1
known,thone,1
allee,key,1
watch,boche,1
zone,thrown,1
scates,weekends,0
pando,mondo,1
beil,freel,1
an,plan,1
shrontz,sees,0
hillenbrand's,aldys,0
hahne,shayne,1
yanes,retains,1
don's,overseers,0
escamilla,chinchilla,1
tariffs,kneller,0
wicklander,ionic,0
markowski,czajkowski,1
koenigsfeld,dannemiller,0
statuettes,dosier,0
ramala,commercially,0
convene,optek,0
moceri,hawkbill,0
san-salvador,valenzano,0
roeland,bowland,1
matthews's,stem,0
compensation,intensification,1
peets,suites,1
kitzmiller,boysel,0
brusseau,rheault,1
gill,pihl,1
solt,heroin's,0
membranes,kennebeck,0
foth,underwritten,0
disimone,cecconi,1
monk's,skunks,1
heel,neal,1
poor's,brochures,1
braun,gawne,1
lace,tandy,0
doanna,azcona,1
frechette,diskette,1
consul,hydrophilic,0
hein,benign,1
ration,origination,1
average's,subsoil,0
operations',stations,1
stech,brekke,1
grachev's,moonlight,0
haffez,bellavance,0
rug,lug,1
immunization,dehumanization,1
yes,press,1
gilfillan,spillane,1
kon,rapprochement,1
expounds,pound's,1
mets,duets,1
supervision,fullbacks,0
southwest's,guests,1
perman,blewitt,0
vezina,godina,1
reith,hecht's,0
vanvliet,vanfleet,1
pot's,pots,1
scully,articulated,0
domaine,mcgrain,1
boudreaux,mo,1
montblanc,shank,1
meservey,toupee,1
guidone,sanzone,1
langowski,popowski,1
perini,lazzarini,1
crescents,eveleth,0
maz,rimbey,0
infuse,roos,1
resignation,foundation,1
gayer,reier,1
lubber,editorship,0
crum,shum,1
piontkowski,javier,0
hail,vail,1
swindell,widder,0
nots,madre,0
four,magarian,0
mckown,crone,1
demetre,slugging,0
mazzolla,hypnotists,0
melucci,yamanouchi,1
chrissie,hain,0
getaways,o',0
violation,ornamentation,1
mcneece,denice,1
visor,direnzo,0
prevarication,abdication,1
okelley,flints,0
awan,friedrichs,0
administrations,locations,1
mattox,maddock,0
nexus,texas',1
zeoli,new-yorkers,0
haen,nathene,1
org,papier,0
rubicam,scholl,0
siciliano,pizzano,1
ideal,schiel,1
oversubscribe,kyna,0
vela,faiella,1
gentz,slentz,1
reta,damietta,1
muszynski,lewinski,1
speculation,ordination,1
hine,incline,1
moree,nominee,1
lettau,lebowe,1
habel,messrs,0
outrage,bajarin,0
charle,verhofstadt,0
invesco's,cianci,0
traeger,greger,1
parsow,nayyar,0
enroute,brut,1
broderbund,biasi,0
threats,petz,1
castrations,anticipations,1
intraday,bouvier,1
moesch,ganaway,0
obeys,gaze,1
legislation,converse,0
maire,prayer,1
abraxa's,nome's,0
overflowing,insulted,0
lassen,sasson,1
vivaldi,grimaldi,1
lay's,haze,1
stray,ehlers,0
secretaries',jade,0
cayne,urbain,1
decant,mchale,0
stadia,transplants,0
repressive,kimmey,0
expelling,helling,1
coombs,krusinski,0
lazzara,rabiner,0
runyon,mbank,0
khaled,flashpoints,0
andino,sparacino,1
abair,sleasman,0
krinsky,pinsky,1
clientele,personnel,1
audiotronics,dancy,0
mulvany,brainy,1
gencarelli,berardinelli,1
choper,robina,0
shellfish,sneath,0
hesitancy,lewellyn,0
comments,europhiles,0
narration,genetization,1
ionizers,repealing,0
demoralization,desolation,1
aquamarine,oki,0
ballistic,qiao,0
currens,pfizer's,0
praun,ayon,1
eaves,hillis,0
franchik,linebackers,0
bluestine,kiyohida,0
mooers,ostrom,0
demonstration,urbanization,1
upstairs,goblet,0
repealed,yield,1
sheshunoff,sturm,0
boardgames,stetz,0
moray,hervey,1
lozada,zawada,1
steger,segar,1
nightmarish,sauter,0
wada,sorority,0
pic-a-pasta,pawn,0
avocation,discrimination,1
kriger,swaney,0
nationalizing,mining,0
elsworth,underreport,0
frankincense,terrebonne,0
burrola,orth,0
maguire,mcquire,1
bennigan,villanueva,0
shrugging,slugging,1
mcclean,seguin,1
daily,siska,0
mayne,dais,0
wileen,kean,1
caffeine,d'alene,1
rajala,santala,1
parry,verry,1
kisler,schissler,1
zamfir,samir,1
lange,jang,1
jeanniot,rollinson,0
dea,je,1
ethnology,microbiology,1
commiserate,forearm,0
stalemate,spendlove,0
won,buisson,1
purity,cataloged,0
fuhrmans,affronted,0
communism,hemmingsen,0
hindelong,interprovincial,0
appreciation,berardo,0
braune,mayon,1
hilaria,holderby,0
sluice,deuss,1
thi,nie,1
sheepish,sartrain,0
sie,embree,1
imprisoned,burfield,0
abascal,dorado,0
almadani,therani,1
enthusiasm,enthusiastic,0
retiree's,catastrophes,0
exiting,southworth,0
solaman,lenscrafters,0
isensee,curfman,0
vaulted,shambley,0
orkem,correlate,0
bug,klug,1
grappled,prank,0
raul,vandall,1
figuration,internationalization,1
scarfo,mamis,0
hollies,mutate,0
renewed,biotechnology's,0
baye,mobay,1
mickels,metamucil,0
vonfeldt,karasawa,0
wack,smack,1
landrum,kasputys,0
tied,sebastian's,0
kilogram,milligram,1
gilman,dillman,1
oversensitivity,passivity,1
submits,pitt's,1
thy,resupply,1
coogle,mellen,0
rease,release,1
lockner,kinder,0
eyrie,stash,0
haughn,montavon,1
lease,tunis,1
brew,raoux,1
guiliani,spaziani,1
jackson,chandra,0
raffaelli,passarelli,1
veres,shear's,1
fink,minke,1
say,mccrae,1
turvey,sachet,1
ludden,simione,0
sierchio,fungicide,0
duff,toaster,0
forwood,rattle,0
veterans',bergsten,0
widick,albin,0
lienau,job's,0
canonization,accreditation,1
forsythe,discovery's,0
mankato,rejoined,0
woodbeck,charline,0
play,betray,1
vista,arista,1
internationale,breitzman,0
allocation,ventilation,1
sneaks,mccarthyite,0
friedland,kimes,0
evans',sevens,1
godmother,starkel,0
blacks,neoax,1
insulation,generation,1
adell's,puerto,0
hone,pavone,1
oasis,groenewold,0
buying,greenwald's,0
boss,haas,1
amway,igor,0
education,habitation,1
enfranchises,wary,0
destroys,moise,1
geno,dimarino,1
tidmore,hypnosis,0
mehrtens,hibbard,0
miscible,o'cilla,0
lanzillo,tuccillo,1
massive,bielen,0
enslow,bordeau,1
centrists,lupita,0
conjugation,acceleration,1
disconnection,injection,1
conflagration,deportation,1
deichert,teichert,1
thon,golan,1
transference,trademarked,0
mchargue,yacko,0
eraser,negatives,0
separately,rautenberg,0
mandate,stelly,0
rise,replies,1
mustard,shame,0
metamorphosis,mcmenemy,0
filmer,barker,0
mesmerize,anastas,0
agostini,nicoline,1
automation,reverberation,1
appalachians,incarnations,1
legionnaires,elenbaas,0
textbook,hardwork,0
kerri,barre,1
shean,reservist,0
drowsy,stroupe,0
agregable,ideal's,0
zebrowski,kurkowski,1
clusters,kosman,0
espirito,eastmet,0
acclamation,altercation,1
spektr,nectar,1
foreigner,hornere,1
forging,chadron,0
struggle's,smoggy,0
incorporation,mutilation,1
emanation,denomination,1
denomination's,carnations,1
outlast,bast,1
formed,raiko,0
cannizzaro,fusaro,1
marlatt,scarlet,1
obliteration,deformation,1
lase,pei's,1
cigars,stars,1
tempt,severed,0
eckman,presutti,0
susskind,muramoto,0
ledge,allege,1
machineguns,bossidy,0
maugeri,switchblade,0
rawe,craugh,1
bun,stun,1
raz,piazza,0
oppenheimer's,redstone,0
sadistic,coloristic,1
papp,rap,1
rushdie,minsky,0
shorebird,righto,0
ziglar,espouse,0
grows,tussaud's,1
bleached,herber,0
bebee,babysitter,0
clinch,filters,0
disinflation,gratification,1
loy,makowski,0
chroniclers,diener,0
sticker,quicker,1
heyden,wow,0
behof,naive,0
boudreaux,queau,1
citation,hallucination,1
barnett,brossette,1
hal's,parting,0
bruising,defusing,1
cambridgeside,copiously,0
dummy,saldana,0
helen,mack's,0
tornatore,torie,1
shopko,ruzicka,0
ashbaugh,guffaw,1
antitank,respiratory,0
midgette,ouimette,1
crnkovich,brachfeld,0
fresher,flesher,1
constraining,strollo,0
steffanci,narciso,0
harken,barkan,1
cadena,verina,1
virility,neeson,0
maser,blaser,1
mind,unkind,1
severa,tavera,1
plowed,macleod,1
communization,deflation,1
canonization,modulation,1
nettie,serengeti,1
threes,millard,0
baram,caddock,0
paul's,installs,1
sedam,quillen,0
tier,saffir,1
mcconico,reinvestment,0
piatkowski,osowski,1
caplin,oglethorpe,0
rinn,din,1
bibi,mussell,0
decrane,brightbill,0
swaps,propps,1
albani,calvani,1
pais,mae's,1
kachigian,repudiated,0
sanctification,haitien,1
urias,diarrheas,1
surrogation,argumentation,1
savitt,refit,1
glasheen,green,1
leaf,helie,0
kahan,ron,1
anne,ran,1
gott,kot,1
hanisee,elevator,0
selkin,rivalry,0
peloquin,charlene,1
blot,voght,1
ceres,theories,1
stutner,kuttner,1
manlove,hanft,0
circulatory,gelbard,0
switched,mangiapane,0
expatriation,westernization,1
himalayas,fishes,0
electrification,collectivization,1
oscillations,incorporation's,1
schilder,fluegge,0
took,schnook,1
schons,omans,1
agrochemicals,ferrero,0
labar,revoir,1
hon,eldon,1
cappelletti,setty,1
pechman,ellemann,0
kerst,emersed,1
walczak,selman,0
iannelli,michelli,1
harangue,bellard,0
biocontrol,shootin',0
schey,mccay,1
sincerely,bierley,1
costantino,palmerino,1
rowland,moroccans,0
monisms,anders,0
blan,ranh,1
creation,urbanization,1
associes,mccurry,0
interstate's,demodulates,1
gericke,ferrick,1
favorable,boening,0
adah,amcast,0
heye,anticancer,0
fabrication,aspiration,1
bressette,antoinette,1
villasenor,nor,1
decay,battey,0
maumee,aptly,0
koscinski,yavlinsky,1
maybelle,marcel,1
delair,dreher,1
bristling,deprecating,0
rockley,doremus,0
torain,maclaine,1
demarcation,localization,1
hurn,telephonics,0
furtive,september,0
kozinski,bilinski,1
blushed,nurturers,0
kapnick,pittinger,0
nutritionally,o'bryan,0
commercialization,molestation,1
jon,nippon,1
kohlrabi,tropeano,0
sandhu,b-j,0
swivel,ideal's,0
risenhoover,viaduct,0
reconfirmation,civilization,1
filtration,mechanization,1
colletta,joletta,1
phillis,schryer,0
podiatrist,meanest,0
bloomquist,eckels,0
vonada,ahumada,1
examinations,inoculations,1
bradwell,phlebitis,0
wik,arcane,0
hoteliers,captain,0
pineapples,duan,0
roe,o.,1
lakefront,spenders,0
frustration,representation,1
machination,stagflation,1
instability,portability,1
terrific,niger,0
routzahn,procedures,0
tuzzolino,corvino,1
so,rambeau,1
hertlein,kunkler,0
desiccation,limitation,1
krogh,flow,1
susette,brunette,1
computerization,privation,1
marshall,janisch,0
lutece,catacosinos's,0
cushioning,greinke,0
uinta,midcontinent,0
shackelton,kanade,0
lecates,awaits,1
guizar,mahr,1
corona's,abused,0
ruckle,muniz,0
gazelle,cantrelle,1
horticultural,conservatives,0
telescope's,kennemore,0
nicoletta,aretta,1
fiddler,kyker,0
enslin,blaske,0
cereghino,casalino,1
acclamation,equivocation,1
pant,yant,1
schaum,gloam,1
cancellation,evocation,1
stoeckle,trokel,1
bhatia,kasza,1
nevins,defended,0
retablos,herrig,0
freud,carper,0
propagation,continuation,1
maruca,lucca,1
burrowers,milstead,0
veneration,affectation,1
argonne,kayla,0
thorson,billup,0
cafe,jouret,1
prosaic,clung,0
mccook,mook,1
notches,transmitter,0
scar,sar,1
conciliation,overvaluation,1
mellowed,reum,0
papilloma,tereza,0
canterra,zera,1
klay,allay,1
bernacki,papier-mache,0
denice,friess,1
ventura,contura,1
geisler,geiszler,1
gondoliers,century,0
agriculture,ungo,0
to,moo,1
solarz,netanyahu's,0
frieze,beas,1
underweighted,heifers,0
parakeet,estrogens,0
zoran,buttons,0
glittering,frittering,1
mcbean,leen,1
between,sistine,1
mahfouz,pews,1
woos,final,0
mulkins,meritless,0
ferraro,capraro,1
middlekauff,keats,0
trnka,na,1
saltz,carstensen,0
harbold,walkway,0
mcpeake,martinique,1
mahesh,reenacts,0
deets,heat's,1
zeleny,menna,0
pea,bresee,1
broker,massucci,0
firms,firms',1
tsunami,tommie,1
lawman,plescia,0
faden,molting,0
grime,poirrier,0
dise,lethargic,0
bourgault,clow,1
vert,flirt,1
yoneyama,yokoyama,1
congratulation,commercialization,1
garlow,jetter,0
hewey,doanna,0
perrino,cancino,1
tripods,azhar,0
kordell,misspell,1
tuinstra,foreclosed,0
immunization,aspiration,1
deceleration,condensation,1
pepita,umfleet,0
dewayne,urbane,1
rarity,premonitory,0
teresi,davidian's,0
thrush,alija's,0
elane,sprain,1
lubeck,jitterbug,0
insinuations,emanations,1
wenner,zehner,1
sermon,hunn,0
palmira,yene,0
violett,goette,1
janthina,lamartina,1
cathey,athenaeum,0
gair,moruhiro,0
lashomb,henrie,0
orlene,redeemable,0
hardgoods,frantz,0
felland,cleland,1
complicating,prowant,0
wattage,rhynes,0
paoletti,floorboards,0
kindleberger,utility's,0
evacuation,exhalation,1
reclamation,ventilation,1
blazed,phrased,1
percle,pirkl,1
computer's,suitors,1
cardoni,aviazione,1
cray's,kayes,1
pavelka,marcelia,0
ragu,qu,1
chillies,egelston,0
bottino,salatino,1
kness,nes,1
eatable,shawn's,0
ell,odell,1
lehane,mane,1
rugeroni,gaccione,1
seegars,ptyon,0
clumps,kise,0
realized,terminals,0
rosenstock,casagrande,0
osuna,antuna,1
hitler,teltschik,0
chosun,kosan,1
teaster,starboard,0
mccurley,kerley,1
maralina,catherina,1
cannes,sannes,1
queenie,coline,1
nasdaq,gibbens,0
kinzlmaier,kellman,0
uncles,valet,0
stardust,ikey,0
wadhams,aurand,0
saccone,arnone,1
refer,ur,1
sitz,britts,1
coulston,ant,0
mastro,buick,0
tamashiro,shugars,0
bardell,sydell,1
aesthetically,esthetically,1
sanderfer,guangdong,0
gainsboro,luminescence,0
crawley,germantown,0
pounds,compounds,1
qatar,delebarre,1
imperious,doyon,0
reproach,drabbed,0
feith,flying,0
semele,denden,0
valdovinos,girlfriend,0
honecker,elemental,0
phonetics,diuretics,1
arel,antipersonell,1
organized,batiste,0
ovulation,designation,1
cried,confide,1
flattened,kilroy,0
bohon,overdoing,0
warrens,godly,0
raccoons,lagoons,1
larosiere,lindblom,0
chesher,lyonnais's,0
inure,mcginnis,0
vlcek,nonsmokers',0
khrushchev,piraeus,0
grits,aharon,0
goh,beaux,1
baths,conville,0
eyrie,compile,0
handles,kelch,0
harmen,child's,0
selley,aqaba,0
rotations,qualifications,1
defoe,enslow,1
lavery,jettison,0
mulatto,earnestly,0
acustar,dreiling,0
riner,minar,1
resumes,reindeer,0
ossetian,baudoin,0
lollis,markese,1
judge,deregulation,0
lightning,hudelson,0
jar,mcgarr,1
skeeter,yeater,1
degraffenreid,today's,0
destitution,atkin,0
addressing,discreet,0
death's,sophisticated,0
fowl,cowl,1
speckman,garnering,0
pelagic,patriot,0
furfaro,favaro,1
detested,southmark,0
plebeian,maccabean,1
brye,why,1
daneel,vantil,1
napierala,ramala,1
million,vermillion,1
stocke,och,1
jenrette,cadet,1
eugenio,enhancement,0
im,swim,1
ifs,boiling,0
provine,paganini,1
providian,ceridian,1
stentor,natalie,0
shaub,alafi,0
neils,eales,1
antoni,rowney,1
sheely,conneely,1
tait,mate,1
puma,pree,0
beheler,jaywalking,0
bilello,fariello,1
shared,repaired,1
prep,foxwood,0
hu,ju,1
kozminski,yevlinsky,1
r.,bargar,1
jech,steepened,0
chain's,mintz,0
meli,hornlike,0
anew,flu,1
special,pfahler,0
vancouver's,saxophonist,0
giscard,bognar,1
frutiger,westbound,0
karpinski,holewinski,1
lanny,ranney,1
alumina,droste,0
coarsening,stint,0
avila,armilla,1
khalil,guests',0
pullara,hagiwara,1
lauretta,troubadour,0
shelton,leno's,0
shutout,ganymede,0
lacteals,filmer,0
gault,perrault,1
improvisation,altercation,1
lamborghini's,furini's,1
renting,preventing,1
wernette,bessette,1
petit,blouch,0
serviss,searchers,0
spaceball,operan,0
janelle,sentelle,1
stain,blayne,1
kirchberger,rejuvenating,0
gu,outgrew,1
cliburn,travolta's,0
superconductor,routines,0
rossano,martorano,1
associations,protestations,1
leaps,jeeps,1
typhoid,shabad,0
huberman,umetsu,0
fair,wehr,1
mcqueen,mcclean,1
loup,nienow,0
coltie,financiers,0
omahoney,andreoni,1
inhabitation,dispensation,1
arora,dora,1
coral,seabeach,0
retirees',g.'s,1
frenzel,lyondell,1
days,allays,1
notter,placek,0
lanny,modiliani,1
fans',scans,1
kalous,anew,0
grecian,venetian,1
chaney,kempski,0
dibernardo,eduardo,1
smoots,toots,1
marcella,ramella,1
manslaughter,swenson,0
internal,bernal,1
eckler,bean,0
mendicino,coconino,1
satanic,banick,1
bonkowski,zawistowski,1
dong,thong,1
walker's,delauder,0
uhlman,choreographic,0
cabinetry,chaves,0
lafoe,poh,1
humpherys,lucke,0
burkina,hercegovina,1
beit,translate,1
macquarrie,epling,0
franjo,polk,0
pronunciation,legislation,1
vella,pennella,1
integration,levitation,1
koperski,figurski,1
russolillo,cirillo,1
mcnees,please,1
obtains,cain's,1
leggy,pablo,0
murrie,nanna,0
mcenany,cavities,0
facade,rachad,1
unpacked,redact,1
century's,tagg,0
hesitation,mechanization,1
plain,kirshenbaum,0
communications',depreciations,1
shortt,reincarnated,0
donatelli,nigrelli,1
vanmetre,boring,0
delay,soiree,1
slee,sri,1
rasheed,hissing,0
rafalski,kowalski,1
damning,eplin,0
nardelli,nellie,1
suffocating,hase,0
ozick's,sloshing,0
liedtke,hypothesized,0
polarization,molestation,1
blaster,actinide,0
bravado,varnado,1
intercorp,mans,0
extremes,gauges,0
denuclearization,temptation,1
trashes,marez,0
unchartered,martyred,1
winkley,kruppa,0
reffett,goldner,0
gradation,visitation,1
jeanette,whet,1
imperfect,oldham's,0
ratz,matts,1
ts,wantland,0
manipulations,plantations,1
anticipation,disintegration,1
falsification,libration,1
boney,benoni,1
seaquist,dannunzio,0
carmona,ancona,1
peyrelevade,thesing,0
metzenbaum's,curried,0
salman,fir,0
dau,guilbeaux,1
necropolis,furbished,0
vanacker,istel,0
altschuler,snowballing,0
veneziano,cirigliano,1
retrained,strained,1
salvina,tijerina,1
fairey,merry,1
eradication,inflation,1
patriarchal,turmoil,0
prosthesis,shara,0
kavner,rubs,0
sarmatian,revelation,1
doctored,apex,0
uncaring,gehring,1
trombino,mcclane,0
victoire,karr,1
adham,smylie,0
dominelli,giannelli,1
sposito,ardito,1
toasts,bradish,0
glew,flu,1
two,pru,1
lysandra,jowl,0
motsoaledi,smejkal,0
audas,pies,0
overusing,pastrami,0
identification,perspiration,1
hungate,weapon,0
iovine,gianini,1
forestalls,walz,1
miscommunication,maturation,1
mendieta,blanquita,1
courier,delusion,0
dumbo,pershing's,0
bottino,gino,1
rainier,chandelier,1
czech,tobolski,0
sherk,frezza,0
cannibalization,backwardation,1
tina,orangina,1
segner,floris,0
spurt,girt,1
feagle,geffre,0
makara,authorizing,0
toran,orran,1
shalala's,sphinx,0
finscher,bloodstream,0
montuori,impostors,0
impurities,broadened,0
cascio,wilkin,0
featureless,uninsurable,0
bilko,angers,0
tears,speirs,1
sen,jen,1
expatriation,exhumation,1
mondelli,scarpelli,1
tucks,atrocities,0
exhumation,diversification,1
fever,beaver,1
uranga,bisque,0
delighted,semitrailer,0
etzkorn,jogger,0
neibert,brummond,0
benz,gessert,0
stipulation,minicomputers,0
minnows,bookshop,0
mell,nelle,1
vegh,keisei,0
schlosser,saucer,1
cecchini,andreani,1
challenger's,delbridge,0
seize,trustee's,1
wallner,o.'s,0
sandino,corradino,1
ayotte,swanson,0
carballo,finsider,0
gendarme,tiller,0
ema,shima,1
seed,smead,1
skelley,petruccelli,1
precedes,schifano,0
bielby,hornick,0
rossano,gano,1
captures,kristoffe,0
canchola,noyola,1
lopes,ash,0
jamu,tu,1
reimann,myrmidons,0
shick,dyk,1
breast,beste,1
dantrell,rintel,1
self-improvement,wah,0
elongation,titillation,1
regimentation,accommodation,1
extending,kasprowicz,0
differentiation,glorification,1
christiane,yvonne,1
girl,oil,0
kinzey,abridges,0
alla,santala,1
pane,courchaine,1
dehydration,haitian,1
spevak,tens,0
horde,alvord,1
suburbanization,laceration,1
hostels,mattingley,0
wig,figg,1
cales,tales,1
beers',beers,1
duffey,crossbow,0
terrorist,connaught,0
shirah,abductee,0
struggling,wraps,0
magowan,wilinski,0
borelli,ricciardelli,1
misunderstanding,stranding,1
hauge,starnes,0
spratt,bratt,1
interrogatory,shall,0
guard,wieting,0
esplanade,tulane,0
ru,tschumi,0
molly,folley,1
norvel,knowledgeable,0
moistened,trombley,0
flora,andorra,1
wiess,coining,0
menhaden,thaden,1
millikan,frida,0
macneal,seal,1
depredation,aisles,0
sczepanski,shanansky,1
lyonnais,che,1
terminates,slew,0
draught,stalled,0
gander,salamander,1
nora,flora,1
tallo,joakima,0
banda,billing,0
misplaced,waist,1
cirone,marone,1
boeing,rayne,0
zirkle,gravimetric,0
inveterate,spartanburg,0
landow,hockney's,0
bodeguita,grajeda,1
julia's,selner,0
yaun,von,1
birthmark,tournament,0
giraud,breau,1
zoo,few,1
lop,cannavo,0
getts,pinot,0
gluskin,gorrids,0
feliciano,kano,1
beehive,paradigms,0
lyre,myre,1
costner's,argyll,0
delosreyes,blaise,1
venezuela,musolino,0
sofia,alyea,1
sanzone,parenteau,0
curtailed,tate's,0
weight,chait,1
fontanilla,lilah,1
benoni,boni,1
egerer,whacking,0
wieman,perfuming,0
sparacio,tomassetti,0
synergistic,altruistic,1
daniello,belo,1
basilio,bliscoll,0
remodeled,mononuclear,0
noguchi,banducci,1
fatah,cotta,1
inflation's,mobilizations,1
simulation,consolation,1
lascivious,hesse's,0
sheree,disagree,1
perpetuation,migration,1
concannon,lannen,1
more,livor,1
masoud,chatmon,0
gaut,mcnaught,1
topete,knitting,0
brusett,let,1
suffragette,inglett,1
hugette,hughette,1
sollars,instability,0
shoupe,drupe,1
vadnais,bronte's,0
finlandization,redecoration,1
dates,pyle's,0
intermedics,eastep,0
pitino,cirino,1
buie,appointee,1
lichterman,biel,0
confiscation,inflation,1
gained,pfefferle,0
croteau,malveaux,1
jingle,dingel,1
mcdermott's,hermits,1
leblond,severino,0
heda,laveda,1
crook,insatiable,0
hirosakamoki,tyo,0
repossessed,arrest,1
zalar,azhar,1
seesawed,affolter,0
stong,thong,1
budging,rpm,0
undemocratic,posttraumatic,1
crestfallen,tharrington,0
catena,katharina,1
beaudoin,kluck,0
eternity,karraker,0
malveaux,bordeaux,1
immunomedic,galerias,0
kowalewski,arbiter,0
siberian,lockneys,0
bedel,warrell,1
ryner,kleiner,1
bentzel,petrash,0
convocation,deliberation,1
connection,circumspection,1
comics,issueless,0
entz,prevents,1
amdek,snowstorms,0
membrane,raptors,0
ferrofluidics,whittaker,0
illegality,personality,1
gibbs's,villela,0
bergstedt,fraying,0
thierry,pingree,1
disinformation,accusation,1
billion,violets,0
charger,dominique,0
plattner,issuing,0
yano,ebano,1
baldus,schweikert,0
southwestern,queasy,0
lebar,demar,1
pridgen,crimi,0
navarre,bognar,1
ambrosine,lamborghini,1
gangster,trilateral,0
mastif's,oppresses,0
freyre,lare,1
indexing,fountain,0
regrouping,looping,1
ander,grander,1
censer,blowdrying,0
monteiro,camero,1
remunerative,kinko,0
inco,chateaux,1
darsy,carne,0
holderby,unbelieving,0
assort,ort,1
spoiled,beery,0
mobility,modell,0
booklet,livia,0
ranchera,tavera,1
gehringer,garinger,1
six,transfix,1
metzgar,proclivities,0
befall,hartstein,0
dividing,plotts,0
bookish,duarte's,0
dithering,cringes,0
peaudouce,zeien,0
cladification,orchestration,1
sven,fowle,0
roelofs,retook,0
halpin,culligan,0
drains,crane's,1
brusett,odette,1
configurations,registrations,1
indignation,gravitation,1
entail,irate,0
endangers,siegle,0
hacked,acordia,0
remis,chaffins,0
recore,torrey,1
aiman,highman,1
acree,e,1
gresser,presser,1
pittard,siem,0
swett,henriette,1
geneen,rabin,1
mix,spelunkers,0
paddington,tribes,0
dedic,toller,0
payoff,specifies,0
rollerblading,hardimon,0
nile,revile,1
sabatino,sanseverino,1
jarrett,markel,0
sewing,odonald,0
schrupp,humbert,0
brickley,cabrini,0
survey,redisplay,1
chaise,days',1
mcquaig,mctague,1
absentia,angoras,0
toogood,forstrom,0
inoculation,abdication,1
meeder,feeder,1
books,chinooks,1
j.'s,baize,1
pirtle,whiplash,0
yeaton,boldness,0
illusive,razo,0
zarrella,elmootazbellah,1
saran,kann,1
ratkowski,kwiatkowski,1
kingpin,addicts,0
grandnephews,e's,0
shine,affine,1
lawrance,latter's,0
jerk,mcaninch,0
slouches,crafting,0
weyhrauch,dissenting,0
admired,amphitheaters,0
winona,brobst,0
evasive,evensen,0
ko,blowe,1
danielle,misspell,1
purvey,marais,1
hooke,insurers',0
buntz,criddle,0
shankman,sealing,0
cerami,activist,0
gratification,genetization,1
crackling,modjeski,0
pollination,demoralization,1
gadoury,grennan,0
embellishes,guileless,0
ardeen,townes,0
sabel,frohlich,0
burnard,gallard,1
inundation,urbanization,1
rambeau,plough,1
bueno,wynyard,0
considerations,corporations',1
strite,enwright,1
conflation,prostration,1
calzada,quesada,1
rops,minton,0
theano,fino,1
murkowski,janoski,1
noone,monsoon,1
mclester,fecteau,0
dvoracek,perrow,0
quake,deshotel,0
fizzles,coulson,0
where,ayre,1
leinen,weindel,0
casola,loyalist,0
oneil,ifil,1
verne,alpern,1
feud,brewed,1
autodie,laughridge,0
herro,cavallero,1
hydra,vossler,0
electrification,elevation,1
slovenly,arakelian,0
intact,panicked,0
throats,goat's,1
moresco,defrancesco,1
schey,freeloader,0
witz,transmits,1
danso,canso,1
hewes,blues,1
